6826;48;30;13;MARGI;x;
6827;90;33;141;BABUR;x;
6828;132;36;14;KERA;x;
6829;174;39;142;GIZEY;x;
6830;6;42;15;MARBA;x;
6831;48;45;143;NGAMBAY;x;
6832;90;48;16;KIM;x;
6833;132;51;144;MILTOU;x;
6834;174;54;17;KWANG;x;
6835;6;57;145;MASA;x;
6836;48;60;18;MBARA;x;
6837;90;63;146;LAFANA;x;
6838;132;66;19;BOUSSO;x;
6839;174;69;147;TUMAK;x;
6840;6;72;20;SUMRAY;x;
6841;48;75;148;NIELLIM;x;
6842;90;78;21;BOA;x;
6843;132;81;149;SARWA;x;
6844;174;84;22;MELFI_SAO;x;
6845;6;87;150;NGAMA;x;
6846;48;90;23;FELLATA;x;
6847;90;93;151;LAIRI;x;
6848;132;96;24;KOUKI;x;
6849;174;99;152;WAGNA;x;
6850;6;102;25;GHAZZAL;x;
6851;48;105;153;MANGA;x;
6852;90;108;26;YAO_FITRI;x;
6853;132;111;154;GASGA;x;
6854;174;114;27;KADAM;x;
6855;6;117;155;KADAM-WEST;x;
6856;48;120;28;KADAM-SOUTH;x;
6857;90;123;156;DAR_RASHID;x;
6858;132;126;29;IRO;x;
6859;174;129;157;SALAMAT;x;
6860;6;132;30;GOZ_BEIDA;x;
6861;48;135;158;DAR_SILA;x;
6862;90;138;31;ABECHE;x;
6863;132;141;159;WARA;x;
6864;174;144;32;WADAI;x;
6865;6;147;160;MASALIT;x;
6866;48;150;33;WADI_AZWA;x;
6867;90;153;161;KABKABIYA;x;
6868;132;156;34;KUBAYH;x;
6869;174;159;162;EL-FASHER;x;
6870;6;162;35;TURRA;x;
6871;48;165;163;DAR_WONA;x;
6872;90;168;36;KUNDI;x;
6873;132;171;164;MASA;x;
6874;174;174;37;URI;x;
6875;6;177;165;AIN_FARAH;x;
6876;48;180;38;MAO_DARFUR;x;
6877;90;183;166;HILEILA;x;
6878;132;186;39;HURAYZ;x;
6879;174;189;167;UMM_GAFALA;x;
6880;6;192;40;GHUBAYSH;x;
6881;48;195;168;EN_NAHUD;x;
6882;90;198;41;WEST_KORDOFAN;x;
6883;132;201;169;EL-OBEID;x;
6884;174;204;42;EAST_KORDOFAN;x;
6885;6;207;170;MALHA;x;
6886;48;210;43;KERKER;x;
6887;90;0;171;UMM_KEDADA;x;
6888;132;3;44;TAGABO;x;
6889;174;6;172;TEIGA;x;
6890;6;9;45;SIMIAT;x;
6891;48;12;173;TUREIQ;x;
6892;90;15;46;QIMR;x;
6893;132;18;174;TAMA;x;
6894;174;21;47;EAST_SILA;x;
6895;6;24;175;EAST_DARFUR;x;
6896;48;27;48;UPPER_MILK;x;
6897;90;30;176;LAGOWA;x;
6898;132;33;49;SHATT;x;
6899;174;36;177;LIGURI;x;
6900;6;39;50;CENTRAL_KORDOFAN;x;
6901;48;42;178;SIDRAH;x;
6902;90;45;51;MUERA_MTS;x;#impassable
6903;132;48;179;MANDARA_MTS;x;#impassable
6904;174;51;52;DARFUR_DESERT;x;#impassable
6905;6;54;180;ULAIRA;x;
6906;48;57;53;KULFO;x;
6907;90;60;181;KUTIGI;x;
6908;132;63;54;RABA;x;
6909;174;66;182;GBAJIGBO;x;
6910;6;69;55;TADA;x;
6911;48;72;183;ILORIN;x;
6912;90;75;56;OYO-ILE;x;
6913;132;78;184;JEBBA;x;
6914;174;81;57;KAIAMA;x;
6915;6;84;185;KAOJE;x;
6916;48;87;58;ILO;x;
6917;90;90;186;KANDI;x;
6918;132;93;59;SEGBANA;x;
6919;174;96;187;NIKKI;x;
6920;6;99;60;OKUTA;x;
6921;48;102;188;KENU;x;
6922;90;105;61;ILESA;x;
6923;132;108;189;IGBOHO;x;
6924;174;111;62;PARAKOU;x;
6925;6;114;190;ODO-AKABA;x;
6926;48;117;63;BORGU;x;
6927;90;120;191;MOSHI;x;
6928;132;123;64;NIKKI_WEST;x;
6929;174;126;192;ALIBORI;x;
6930;6;129;65;MEKROU;x;
6931;48;132;193;KOUANDE;x;
6932;90;135;66;YOHONGOU;x;
6933;132;138;194;SANSANE_MANGO;x;
6934;174;141;67;PUSUGA;x;
6935;6;144;195;BAWKU;x;
6936;48;147;68;DIKUTATENI;x;
6937;90;150;196;KUISUGU;x;
6938;132;153;69;PERMA;x;
6939;174;156;197;DJUGU;x;
6940;6;159;70;JIMBALE;x;
6941;48;162;198;SAKOGU;x;
6942;90;165;71;YENDI;x;
6943;132;168;199;SALAGA;x;
6944;174;171;72;MOLE_SOUTH;x;
6945;6;174;200;MAWLI;x;
6946;48;177;73;DABOYA;x;
6947;90;180;201;NAKANBE;x;
6948;132;183;74;PO;x;
6949;174;186;202;GURUNSI;x;
6950;6;189;75;LEO;x;
6951;48;192;203;LOWER_LOBI;x;
6952;90;195;76;UPPER_LOBI;x;
6953;132;198;204;KIRIKONGO;x;
6954;174;201;77;BOROMO;x;
6955;6;204;205;MOUHOUN;x;
6956;48;207;78;WA;x;
6957;90;210;206;UPPER_MOLE;x;
6958;132;0;79;BOLE2;x;
6959;174;3;207;BOUNA;x;
6960;6;6;80;LOROPENI;x;
6961;48;9;208;BANDA;x;
6962;90;12;81;BONDUKU;x;
6963;132;15;209;SAMPA;x;
6964;174;18;82;BEGHO;x;
6965;6;21;210;WENCHI;x;
6966;48;24;83;BUIPE;x;
6967;90;27;211;AHWENE_KOKO;x;
6968;132;30;84;UPPER_TANO;x;
6969;174;33;212;TEKYIMAN;x;
6970;6;36;85;BONO_MANSO;x;
6971;48;39;213;KINTAMPO;x;
6972;90;42;86;BUGURIBA;x;
6973;132;45;214;BOBO_DYULASSO;x;
6974;174;48;87;IRINGU;x;
6975;6;51;215;KOMOE;x;
6976;48;54;88;LERABA;x;
6977;90;57;216;KONG-NORTH;x;
6978;132;60;89;UPPER_NZI;x;
6979;174;63;217;KORHOGO;x;
6980;6;66;90;FOLONA;x;
6981;48;69;218;BANDAMA_SPRINGS;x;
6982;90;72;91;UPPER_NYENE;x;
6983;132;75;219;LOWER_NYENE;x;
6984;174;78;92;BANIFING;x;
6985;6;81;220;BAOULE;x;
6986;48;84;93;DEGOU;x;
6987;90;87;221;TUDUGU;x;
6988;132;90;94;ODIENNE;x;
6989;174;93;222;TYEME;x;
6990;6;96;95;SAMATIGILA;x;
6991;48;99;223;SANAFULA;x;
6992;90;102;96;BISANDUGU;x;
6993;132;105;224;BASANDO;x;
6994;174;108;97;KULIYA;x;
6995;6;111;225;NYADA;x;
6996;48;114;98;FWALA-KONYAN;x;
6997;90;117;226;KAYAO;x;
6998;132;120;99;VOLTA_HIGHLAND;x;#impassable
6999;174;123;227;GAMBAGA_ESCARPMENT;x;#impassable
#START RANGE ARTHUR B (bis)
7000;7;126;0;Demiianka;x;
7001;49;129;128;Bardak;x;
7002;91;132;1;Koshley Vosh;x;
7003;133;135;129;Uluskate;x;
7004;175;138;2;Liniek;x;
7005;7;141;130;Selinga;x;
7006;49;144;3;Sibir;x;
7007;91;147;131;Berisiy;x;
7008;133;150;4;Asmaak;x;
7009;175;153;132;Yorgaet;x;
7010;7;156;5;Vagaiskoy;x;
7011;49;159;133;Kulema;x;
7012;91;162;6;Kartaszevo;x;
7013;133;165;134;Petropavolsk;x;
7014;175;168;7;Vagay;x;
7015;7;171;135;Dolgujar;x;
7016;49;174;8;Ust-Ishim;x;
7017;91;177;136;Yalu Torovsk;x;
7018;133;180;9;Mostovskoye;x;
7019;175;183;137;Uktuz;x;
7020;7;186;10;Vargashi;x;
7021;49;189;138;Mamlyutka;x;
7022;91;192;11;Skramlrak;x;
7023;133;195;139;Kak;x;
7024;175;198;12;Auliekol;x;
7025;7;201;140;Kush-Murun;x;
7026;49;204;13;Karasu;x;
7027;91;207;141;Omgul;x;
7028;133;210;14;Zavialova;x;
7029;175;0;142;Vikulova;x;
7030;7;3;15;Kazanskoye;x;
7031;49;6;143;Tenis;x;
7032;91;9;16;Tukalinsk;x;
7033;133;12;144;Sargatka;x;
7034;175;15;17;Ibeitei;x;
7035;7;18;145;Petropavl;x;
7036;49;21;18;Kafa;x;
7037;91;24;146;Kokchetav;x;
7038;133;27;19;Atbasar;x;
7039;175;30;147;Chargaldzin;x;
7040;7;33;20;Astrakhanka;x;
7041;49;36;148;Erementau;x;
7042;91;39;21;Karu Samys;x;		#Kazakh
7043;133;42;149;Koriakovsky;x;
7044;175;45;22;Omsk;x;
7045;7;48;150;Tiabis;x;
7046;49;51;23;Tatarka;x;
7047;91;54;151;Kainsk;x;
7048;133;57;24;Sals Poveret;x;
7049;175;60;152;Abyszkan;x;
7050;7;63;25;Chany;x;
7051;49;66;153;Tatarki;x;
7052;91;69;26;Karasuk;x;
7053;133;72;154;Pavlodar;x;
7054;175;75;27;Yamishevo;x;
7055;7;78;155;Ishim wasteland;x;
7056;49;81;28;Altin Wasteland;x;
7057;91;84;156;Kurtan;x;
7058;133;87;29;Shchuchye;x;
7059;175;90;157;Shchuchinsk;x;
7060;7;93;30;Koksengrisor;x;
7061;49;96;158;Seletyteniz;x;
7062;91;99;31;Teke;x;
7063;133;102;159;Ertis;x;
7064;175;105;32;Karaoba;x;
7065;7;108;160;Qoshagyl;x;		#Turkestan update
7066;49;111;33;Azgyl;x;
7067;91;114;161;Issenjau;x;
7068;133;117;34;Namastau;x;
7069;175;120;162;Asheh-Atrik;x;
7070;7;123;35;Kos-Buwak;x;
7071;49;126;163;Chumishtikul;x;
7072;91;129;36;Kumstan;x;
7073;133;132;164;Tengiz;x;
7074;175;135;37;Beyneu;x;
7075;7;138;165;Sam;x;
7076;49;141;38;Churuk;x;
7077;91;144;166;Fort Novoaleksandrovkiy;x;
7078;133;147;39;Kajdak;x;
7079;175;150;167;Koizak;x;
7080;7;153;40;Karasye;x;
7081;49;156;168;Fort Aleksandrovkiy;x;
7082;91;159;41;Busaga;x;
7083;133;162;169;Porsu-Burun;x;
7084;175;165;42;Sai-Kule;x;
7085;7;168;170;Bekdas;x;
7086;49;171;43;Sumbe;x;
7087;91;174;171;Kum-Sebszen;x;
7088;133;177;44;Oglamych;x;
7089;175;180;172;Vezir;x;
7090;7;183;45;Davlet-Girei;x;
7091;49;186;173;Kulandy;x;
7092;91;189;46;Kugaral;x;
7093;133;192;174;Kashkarata;x;
7094;175;195;47;Djamantau;x;
7095;7;198;175;Emba;x;
7096;49;201;48;Barsuki;x;
7097;91;204;176;Agyspe;x;
7098;133;207;49;Chushka-Kol;x;
7099;175;210;177;Airyuk;x;
7100;7;0;50;Irgis;x;
7101;49;3;178;Djelavi;x;
7102;91;6;51;Zhelanash;x;
7103;133;9;179;Terekli;x;
7104;175;12;52;Kalmas;x;
7105;7;15;180;Chalkar;x;
7106;49;18;53;Chubar;x;
7107;91;21;181;Arys-kum;x;
7108;133;24;54;Tailyak-kul;x;
7109;175;27;182;Dzangent;x;
7110;7;30;55;Kazalinsk;x;
7111;49;33;183;Raimskoe;x;
7112;91;36;56;Kara-Mugai;x;
7113;133;39;184;Uzun-kul;x;
7114;175;42;57;Buzai;x;
7115;7;45;185;Koskul;x;
7116;49;48;58;Beljan;x;
7117;91;51;186;Azez-kul;x;
7118;133;54;59;Telegul;x;
7119;175;57;187;Aq-Masjid;x;
7120;7;60;60;Tashti;x;
7121;49;63;188;Mushun;x;
7122;91;66;61;Suzak;x;
7123;133;69;189;Sighnaq;x;
7124;175;72;62;Oktyabr;x;
7125;7;75;190;Uzgend;x;
7126;49;78;63;Sawran;x;
7127;91;81;191;Shulak;x;
7128;133;84;64;Yasi;x;
7129;175;87;192;Shavgar;x;
7130;7;90;65;Sary-Ozek;x;
7131;49;93;193;Karakul;x;
7132;91;96;66;Talas;x;
7133;133;99;194;Quriltay;x;
7134;175;102;67;Akkum;x;
7135;7;105;195;Sayram;x;
7136;49;108;68;Chimkent;x;
7137;91;111;196;Nuket;x;
7138;133;114;69;Isfijab;x;
7139;175;117;197;Chakpak;x;
7140;7;120;70;Awliya-Ata;x;
7141;49;123;198;Taraz;x;
7142;91;126;71;Shelji;x;
7143;133;129;199;Itte-Kichu;x;
7144;175;132;72;Nevaket;x;
7145;7;135;200;Ashpara;x;
7146;49;138;73;Merke;x;
7147;91;141;201;Pishkek;x;
7148;133;144;74;Sayaq;x;
7149;175;147;202;Tinimseyit;x;
7150;7;150;75;Bagish;x;
7151;49;153;203;Cherik;x;
7152;91;156;76;Narin;x;
7153;133;159;204;Barskhan;x;
7154;175;162;77;Balasaghun;x;
7155;7;165;205;Shyganak;x;
7156;49;168;78;Mirnyy;x;
7157;91;171;206;Aksuyek;x;
7158;133;174;79;Chu;x;
7159;175;177;207;Akzhar;x;
7160;7;180;80;Tamgaly;x;
7161;49;183;208;Kurdai;x;
7162;91;186;81;Kaskelen;x;
7163;133;189;209;Kopathal;x;
7164;175;192;82;Almaty;x;
7165;7;195;210;Talgar;x;
7166;49;198;83;Kyzyl Suu;x;
7167;91;201;211;Kegen;x;
7168;133;204;84;Qayaliq;x;
7169;175;207;212;Ichiwooq;x;
7170;7;210;85;Altyn-Emel;x;
7171;49;0;213;Taldiqorgan;x;
7172;91;3;86;Kopal;x;
7173;133;6;214;Uchkul;x;
7174;175;9;87;Lyukum;x;
7175;7;12;215;Djusagach;x;
7176;49;15;88;Kokpektinsk;x;
7177;91;18;216;Bazarka;x;
7178;133;21;89;Kokpekty;x;
7179;175;24;217;Cherga;x;
7180;7;27;90;Zatsan;x;
7181;49;30;218;Chuguchak;x;
7182;91;33;91;Ayagoz;x;
7183;133;36;219;Guzkol;x;
7184;175;39;92;Usharal;x;
7185;7;42;220;Lepsink;x;
7186;49;45;93;Bole;x;
7187;91;48;221;Emil;x;
7188;133;51;94;Ala-kul;x;
7189;175;54;222;Sarychulsyn;x;
7190;7;57;95;Baiyang;x;
7191;49;60;223;Toli;x;
7192;91;63;96;Karamay;x;
7193;133;66;224;Modo-Bartik;x;
7194;175;69;97;Ebi-nor;x;
7195;7;72;225;Kuytun;x;
7196;49;75;98;Dahyansi;x;
7197;91;78;226;Jinsko;x;
7198;133;81;99;Koltun;x;
7199;175;84;227;Iliq;x;
7200;7;87;0;Junzi;x;
7201;49;90;128;Tekes;x;
7202;91;93;1;Ghulja;x;
7203;133;96;129;Kash;x;
7204;175;99;2;Musari;x;
7205;7;102;130;Iren-Chabirga;x;
7206;49;105;3;Kunges;x;
7207;91;108;131;Avrautau;x;
7208;133;111;4;Oghuz lakes;x;
7209;175;114;132;Ustyurt Plateau;x;
7210;7;117;5;Kyzylkum;x;
7211;49;120;133;Betpak-Dala;x;
7212;91;123;6;Chimmkent mountains;x;
7213;133;126;134;Saryesik-Atyrau Desert;x;
7214;175;129;7;Southern Balkash wasteland;x;
7215;7;132;135;Tarbagatai mountains;x;
7216;49;135;8;Arslanbob;x;
7217;91;138;136;Sarybulak;x;
7218;133;141;9;Santas;x;		###KAZAKH STEPPE
7219;175;144;137;Barbastau;x;
7220;7;147;10;Chubar_KAZ;x;
7221;49;150;138;Manatau;x;
7222;91;153;11;Taisugan;x;
7223;133;156;139;Kyz Imchik;x;
7224;175;159;12;Jaksybai;x;
7225;7;162;140;Isanbai;x;
7226;49;165;13;Ulu-Uil;x;
7227;91;168;141;Sagiz;x;
7228;133;171;14;Hyan;x;
7229;175;174;142;Bakash-aul;x;
7230;7;177;15;Kainar;x;
7231;49;180;143;Zarapan;x;
7232;91;183;16;Jarkul;x;
7233;133;186;144;Basagha;x;
7234;175;189;17;Temir;x;
7235;7;192;145;Ak Su;x;
7236;49;195;18;Sorkul;x;
7237;91;198;146;Tulugai Sor;x;
7238;133;201;19;Baisary;x;
7239;175;204;147;Kos Uba;x;
7240;7;207;20;Airyk;x;
7241;49;210;148;Kos Biryuk;x;
7242;91;0;21;Karabutak;x;
7243;133;3;149;Kum Saï;x;
7244;175;6;22;Chir Kala;x;
7245;7;9;150;Jity Kul;x;
7246;49;12;23;Suvunduk;x;
7247;91;15;151;Atamansku;x;
7248;133;18;24;Kbumak;x;
7249;175;21;152;Dantenkul;x;
7250;7;24;25;Jarli Butak;x;
7251;49;27;153;Jitikul;x;
7252;91;30;26;Kosh Kurbay;x;
7253;133;33;154;Kamichly Kul;x;
7254;175;36;27;Tibis Sor;x;
7255;7;39;155;Kyzyl Yar;x;
7256;49;42;28;Tumar;x;
7257;91;45;156;Murun Tomis;x;
7258;133;48;29;Tatyr Kul;x;
7259;175;51;157;Tusum Kum;x;
7260;7;54;30;Jaman Akkul;x;
7261;49;57;158;Chumkar Kia;x;
7262;91;60;31;Janai Cheku;x;
7263;133;63;159;Jilali;x;
7264;175;66;32;Karalbak;x;
7265;7;69;160;Sor Kuduk;x;
7266;49;72;33;Ulu Jitanjik;x;
7267;91;75;161;Achu;x;
7268;133;78;34;Kyzyl Cheku;x;
7269;175;81;162;Tuzdyn;x;
7270;7;84;35;Jilanjik;x;
7271;49;87;163;Tamdins;x;
7272;91;90;36;Ulytau;x;
7273;133;93;164;Ajutasty;x;
7274;175;96;37;Kaska;x;
7275;7;99;165;Kaptadyr;x;
7276;49;102;38;Jaman Arganaty;x;
7277;91;105;166;Chubar Kul;x;
7278;133;108;39;Kokjetau;x;
7279;175;111;167;Junkur Kul;x;
7280;7;114;40;Koja Kul;x;
7281;49;117;168;Nura;x;
7282;91;120;41;Eghiz Kara;x;
7283;133;123;169;Kara Sor;x;
7284;175;126;42;Konek;x;
7285;7;129;170;Jaksy Kyzy Kurt;x;
7286;49;132;43;Sopak Sor;x;
7287;91;135;171;Kulan Utmas;x;
7288;133;138;44;Bulandy;x;
7289;175;141;172;Ak Tasty;x;
7290;7;144;45;Jasky Kart;x;
7291;49;147;173;Juzbay;x;
7292;91;150;46;Ulenty;x;
7293;133;153;174;Uliuty;x;
7294;175;156;47;Ku-Jeku;x;
7295;7;159;175;Bayan Aulska;x;
7296;49;162;48;Bol Agach;x;
7297;91;165;176;Uch Katyn;x;
7298;133;168;49;Sokur;x;
7299;175;171;177;Karabas;x;
7300;7;174;50;Arkalyk;x;
7301;49;177;178;Bugaly;x;
7302;91;180;51;Altyn Su;x;
7303;133;183;179;Mautan Tas;x;
7304;175;186;52;Tokumbay;x;
7305;7;189;180;Nurtay;x;
7306;49;192;53;Kyzyl Ray;x;
7307;91;195;181;Kent_KAZ;x;
7308;133;198;54;Bos-Tau;x;
7309;175;201;182;Tokobay;x;
7310;7;204;55;Betpa;x;
7311;49;207;183;Manaka;x;
7312;91;210;56;Kuntun Kul;x;
7313;133;0;184;Asaybay;x;
7314;175;3;57;Bulat;x;
7315;7;6;185;Baykara;x;
7316;49;9;58;Targyl;x;
7317;91;12;186;Kara Urunkay;x;
7318;133;15;59;Edreï;x;
7319;175;18;187;Dogolan;x;
7320;7;21;60;Kokchetau;x;
7321;49;24;188;Jildi;x;
7322;91;27;61;Koy-Bagar;x;
7323;133;30;189;Akcha-Adyr;x;
7324;175;33;62;Jiren Suat;x;
7325;7;36;190;Kalmek-Imel;x;
7326;49;39;63;Jorga;x;
7327;91;42;191;Bakanas;x;
7328;133;45;64;Serek;x;
7329;175;48;192;Akjeku;x;
7330;7;51;65;Tulkulam;x;
7331;49;54;193;Kyzyl Küskü;x;
7332;91;57;66;Jinghiz;x;
7333;133;60;194;Degelen;x;
7334;175;63;67;Ak-Taylak;x;
7335;7;66;195;Mukhor;x;
7336;49;69;68;Arkalyk_KAZe;x;
7337;91;72;196;Urta Tau;x;
7338;133;75;69;Arkat;x;
7339;175;78;197;Chulak-Terek;x;
7340;7;81;70;Sasyk Kul;x;
7341;49;84;198;Ayrtau;x;
7342;91;87;71;Kalbin;x;
7343;133;90;199;Kandygataï;x;
7344;175;93;72;Altyn-Kolekis;x;
7345;7;96;200;Aljan;x;
7346;49;99;73;Semey;x;
7347;91;102;201;Uba_KAZ;x;
7348;133;105;74;Öskemen;x;
7349;175;108;202;Ridder;x;
7350;7;111;75;Bukhtarma;x;
7351;49;114;203;Zyryan;x;
7352;91;117;76;Western Kazakh Steppe;x;	#Wasteland
7353;133;120;204;Central Kazakh Steppe;x;	#Wasteland
7354;175;123;77;Jumek waste;x;				#Wasteland
7355;7;126;205;Tekar;x;
7356;49;129;78;Abugan;x;
7357;91;132;206;Jangyztau;x;
7358;133;135;79;Burluk;x;
7359;175;138;207;Dombraly;x;
7360;7;141;80;Chich;x;
7361;49;144;208;Olyn;x;
7362;91;147;81;Kargalin;x;
7363;133;150;209;Tartas_SIB;x;
7364;175;153;82;Gulyus;x;
7365;7;156;210;Om;x;
7366;49;159;83;Sayak;x;
7367;91;162;211;Umiai;x;
7368;133;165;84;Vasyugan;x;
7369;175;168;212;Yugar;x;
7370;7;171;85;Chergana;x;
7371;49;174;213;Yonoir;x;
7372;91;177;86;Parabel;x;
7373;133;180;214;Ubins;x;
7374;175;183;87;Kargat;x;
7375;7;186;215;Igaran;x;
7376;49;189;88;Iau;x;
7377;91;192;216;Chegarka;x;
7378;133;195;89;Konda_ob;x;
7379;175;198;217;Toya;x;
7380;7;201;90;Baksa;x;
7381;49;204;218;Kolyvan;x;
7382;91;207;91;Chik;x;
7383;133;210;219;Kayask;x;
7384;175;0;92;Karasuk;x;
7385;7;3;220;Chulym;x;
7386;49;6;93;Sartlan;x;
7387;91;9;221;Bagan;x;
7388;133;12;94;Topolno;x;
7389;175;15;222;Kacharsku;x;
7390;7;18;95;Lamych;x;
7391;49;21;223;Kuchuk;x;
7392;91;24;96;Dolgo;x;
7393;133;27;224;Kulunda;x;
7394;175;30;97;Kuria;x;
7395;7;33;225;Gorko;x;
7396;49;36;98;Kasmala;x;
7397;91;39;226;Barnaul;x;
7398;133;42;99;Barnaii;x;
7399;175;45;227;Gorkoalei;x;
7400;7;48;0;Kachu;x;
7401;49;51;128;Dolons;x;
7402;91;54;1;Molibay;x;
7403;133;57;129;Poperech;x;
7404;175;60;2;Korginia;x;
7405;7;63;130;Korgon;x;
7406;49;66;3;Aley;x;
7407;91;69;131;Charych;x;
7408;133;72;4;Anyu;x;
7409;175;75;132;Anuy;x;
7410;7;78;5;Katun;x;
7411;49;81;133;Ongutai;x;
7412;91;84;6;Terektai;x;
7413;133;87;134;Chumych;x;
7414;175;90;7;Yeshil Chumych;x;
7415;7;93;135;Sary Chumych;x;
7416;49;96;8;Ojin;x;
7417;91;99;136;Bilbe;x;
7418;133;102;9;Mus Tagh;x;
7419;175;105;137;Kyin;x;
7420;7;108;10;Kara Chumych;x;
7421;49;111;138;Kondoma;x;
7422;91;114;11;Sorok;x;
7423;133;117;139;Our;x;
7424;175;120;12;Kalym;x;
7425;7;123;140;Iaya;x;
7426;49;126;13;Torema;x;
7427;91;129;141;Ob;x;
7428;133;132;14;Berd';x;
7429;175;135;142;Inia;x;
7430;7;138;15;Obchikanak;x;
7431;49;141;143;Salim;x;
7432;91;144;16;Kiia;x;
7433;133;147;144;Yaia;x;
7434;175;150;17;Krolu;x;
7435;7;153;145;Perasku;x;
7436;49;156;18;Taskyl;x;
7437;91;159;146;Yogoran;x;
7438;133;162;19;Kitat;x;
7439;175;165;147;Chulym_bis;x;
7440;7;168;20;Chet;x;
7441;49;171;148;Biriku;x;
7442;91;174;21;Shurysh;x;
7443;133;177;149;Kojuk;x;
7444;175;180;22;Tym;x;
7445;7;183;150;Keljiga;x;
7446;49;186;23;Yutur;x;
7447;91;189;151;Jorugul;x;
7448;133;192;24;Sochur;x;
7449;175;195;152;Yenisei;x;
7450;7;198;25;Yahtin;x;
7451;49;201;153;Belska;x;
7452;91;204;26;Vasyugan Mire N;x;	#Wasteland
7453;133;207;154;Vasyugan Mire S;x;	#Wasteland
7454;175;210;27;Kulyndy Steppe;x;	#Wasteland
7455;7;0;155;Yarkhoto;x;		#DZUNGARIA UPDATE
7456;49;3;28;Turpan;x;
7457;91;6;156;Yidu;x;
7458;133;9;29;Hami;x;
7459;175;12;157;Beshbalik;x;
7460;7;15;30;Fukang;x;
7461;49;18;158;Cheshi;x;
7462;91;21;31;Jimsar;x;
7463;133;24;159;Beilu;x;
7464;175;27;32;Pilu;x;
7465;7;30;160;Yangjibalik;x;
7466;49;33;33;Manas;x;
7467;91;36;161;Wutanzili;x;
7468;133;39;34;Wusu;x;
7469;175;42;162;Barkul;x;
7470;7;45;35;Liaotun;x;
7471;49;48;163;Pulei;x;
7472;91;51;36;Yizhi;x;
7473;133;54;164;Kulris;x;
7474;175;57;37;Kran_DZU;x;
7475;7;60;165;Talta;x;
7476;49;63;38;Irmengtau;x;
7477;91;66;166;Burqin;x;
7478;133;69;39;Qinggil;x;
7479;175;72;167;Chungul;x;
7480;7;75;40;Zagan-gol;x;
7481;49;78;168;Tengerge;x;
7482;91;81;41;Borultokay;x;
7483;133;84;169;Agairik;x;
7484;175;87;42;Bostal;x;
7485;7;90;170;Belesek;x;
7486;49;93;43;Narym_DZU;x;
7487;91;96;171;Kurchum;x;
7488;133;99;44;Kurguni;x;
7489;175;102;172;Torangy Kul;x;
7490;7;105;45;Chaklym;x;
7491;49;108;173;Sarytau;x;
7492;91;111;46;Hoboksar;x;
7493;133;114;174;Tiebuken;x;
7494;175;117;47;Jeminay;x;
7495;7;120;175;Kaerji;x;
7496;49;123;48;Ulan Chuzir;x;
7497;91;126;176;Bulun-Tok;x;
7498;133;129;49;Olon-bulak;x;
7499;175;132;177;Jie_DZU;x;
7500;7;135;50;Sulugu;x;
7501;49;138;178;Cheko;x;
7502;91;141;51;Balgun;x;
7503;133;144;179;Sugi;x;
7504;175;147;52;Kabtag;x;
7505;7;150;180;Chumy-su;x;
7506;49;153;53;Kara Asirgan;x;
7507;91;156;181;Morin Tolochai;x;
7508;133;159;54;Tegurik;x;
7509;175;162;182;Boro Burgasu;x;
7510;7;165;55;Suchatu;x;
7511;49;168;183;Alak-Nor;x;
7512;91;171;56;Gurbantünggüt desert;x;
7513;133;174;184;Dzungar lakes;x;
7514;175;177;57;Khuiten;x;	#Khüiten	##MONGOLIA
7515;7;180;185;Khoton;x;
7516;49;183;58;Dayan;x;
7517;91;186;186;Mumo;x;
7518;133;189;59;Khoyorgol;x;
7519;175;192;187;Bayan Nuur;x;
7520;7;195;60;Longcheng;x;
7521;49;198;188;Khogno Khan;x;	#Khögnö Khan
7522;91;201;61;Batkhaan;x;
7523;133;204;189;Shankh;x;
7524;175;207;62;Hanhai;x;
7525;7;210;190;Karabalgasun;x;
7526;49;0;63;Ogiy;x;	#Ögiy
7527;91;3;191;Khanjargalant;x;
7528;133;6;64;Erdenet;x;
7529;175;9;192;Ishgent;x;
7530;7;12;65;Sharga_OTU;x;
7531;49;15;193;Bulgan Uul;x;
7532;91;18;66;Ulaanbaatar;x;
7533;133;21;194;Moltsog Els;x;
7534;175;24;67;Hustai;x;
7535;7;27;195;Orkhontuul;x;
7536;49;30;68;Oarkhan Uul;x;
7537;91;33;196;Tuul Khentii;x;
7538;133;36;69;Gorkhii-Terelj;x;
7539;175;39;197;Khentii;x;
7540;7;42;70;Burkal;x;
7541;49;45;198;Chikoy_OGR;x;
7542;91;48;71;Naushki;x;
7543;133;51;199;Baibalik;x;
7544;175;54;72;Namnan Uul;x;
7545;7;57;200;Airkhan;x;
7546;49;60;73;Erkhel;x;
7547;91;63;201;Khokhoo;x;	#Khökhöö
7548;133;66;74;Dayan-Deerkhiin;x;
7549;175;69;202;Khargal;x;
7550;7;72;75;Karatsagaan;x;
7551;49;75;203;Jida;x;
7552;91;78;76;Buteeliin Nuruu;x;	#Büteeliin Nuruu
7553;133;81;204;Khamar-Daban;x;
7554;175;84;77;Galuut Nuur;x;
7555;7;87;205;Selenga;x;
7556;49;90;78;Arshan;x;
7557;91;93;206;Kyngarga;x;
7558;133;96;79;Dachi Gama;x;
7559;175;99;207;Khasagt Khairkhan;x;
7560;7;102;80;Gegeen;x;
7561;49;105;208;Taigan;x;
7562;91;108;81;Bombogor;x;	#Bombögör
